week_ending,roi,name,dept,altitude,no2_weekly_mean,n_valid_days,log_no2
2020-07-26,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.8511222934927082e-05,5.0,-10.465212761013072
2020-08-02,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.209447768157911e-05,7.0,-10.346826577469766
2020-08-09,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.1793196502144036e-05,7.0,-10.356258237541413
2020-08-16,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.3197296756293395e-05,6.0,-11.235498540534422
2020-08-23,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.6626549432496773e-05,6.0,-11.004509776817933
2020-08-30,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.611043208746877e-05,7.0,-11.03604354006314
2020-09-06,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.3905072271952006e-05,6.0,-10.641419892592221
2020-09-13,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.640241555391449e-05,5.0,-10.542055053743377
2020-09-20,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.4317956970951688e-05,5.0,-11.153996076236332
2020-09-27,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.0408302756859264e-05,6.0,-10.799568742030019
2020-10-04,la_paz_el_alto,La Paz–El Alto,La Paz,highland,8.244078246531592e-06,5.0,-11.706015403650246
2020-10-11,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.752909528214812e-06,6.0,-12.492979144626121
2020-10-18,la_paz_el_alto,La Paz–El Alto,La Paz,highland,6.536380014039414e-06,3.0,-11.938127060413837
2020-10-25,la_paz_el_alto,La Paz–El Alto,La Paz,highland,9.119441717666915e-06,5.0,-11.605101970919861
2020-11-01,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.2579030718884494e-05,7.0,-11.283479359033686
2020-11-08,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.69095042134779e-06,7.0,-12.509626566315543
2020-11-15,la_paz_el_alto,La Paz–El Alto,La Paz,highland,9.306064679176593e-06,6.0,-11.584844254299842
2020-11-22,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.2076395568828506e-05,7.0,-11.324257790045658
2020-11-29,la_paz_el_alto,La Paz–El Alto,La Paz,highland,8.710478845534486e-06,5.0,-11.650983792085817
2020-12-06,la_paz_el_alto,La Paz–El Alto,La Paz,highland,7.031079055301805e-06,4.0,-11.86517037098998
2020-12-13,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.0760654283679927e-05,7.0,-11.439614198045858
2020-12-20,la_paz_el_alto,La Paz–El Alto,La Paz,highland,9.82221964010495e-06,4.0,-11.530863428542172
2020-12-27,la_paz_el_alto,La Paz–El Alto,La Paz,highland,7.4513871775026115e-06,4.0,-11.807110344583064
2021-01-03,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.2070026120570485e-06,3.0,-13.627370451760875
2021-01-10,la_paz_el_alto,La Paz–El Alto,La Paz,highland,7.679296958771984e-06,3.0,-11.776982556821467
2021-01-17,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.0081648288003201e-05,3.0,-11.504793788053854
2021-01-24,la_paz_el_alto,La Paz–El Alto,La Paz,highland,6.344866683804693e-06,3.0,-11.967864468239357
2021-01-31,la_paz_el_alto,La Paz–El Alto,La Paz,highland,,2.0,
2021-02-07,la_paz_el_alto,La Paz–El Alto,La Paz,highland,7.42351819297774e-06,6.0,-11.810857463161575
2021-02-14,la_paz_el_alto,La Paz–El Alto,La Paz,highland,6.691632219306073e-06,6.0,-11.914652734612648
2021-02-21,la_paz_el_alto,La Paz–El Alto,La Paz,highland,,1.0,
2021-02-28,la_paz_el_alto,La Paz–El Alto,La Paz,highland,6.310542485389752e-06,6.0,-11.97328891277855
2021-03-07,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.431239325744953e-06,6.0,-12.582589042587411
2021-03-14,la_paz_el_alto,La Paz–El Alto,La Paz,highland,8.354054550853336e-06,6.0,-11.692763562002382
2021-03-21,la_paz_el_alto,La Paz–El Alto,La Paz,highland,6.301475205790132e-06,4.0,-11.974726792328651
2021-03-28,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.3221817612072096e-06,3.0,-12.614888833878856
2021-04-04,la_paz_el_alto,La Paz–El Alto,La Paz,highland,,1.0,
2021-04-11,la_paz_el_alto,La Paz–El Alto,La Paz,highland,7.58570240179073e-06,5.0,-11.789245345391846
2021-04-18,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.596783793984177e-05,7.0,-11.044933987504674
2021-04-25,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.1374445744435447e-05,7.0,-11.384141320078315
2021-05-02,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.064824788057999e-05,6.0,-10.787880090555126
2021-05-09,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.8828081066883434e-05,7.0,-10.880161128779058
2021-05-16,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.3495994023741882e-05,7.0,-11.213117655537696
2021-05-23,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.5268464307614983e-05,6.0,-11.089721013037067
2021-05-30,la_paz_el_alto,La Paz–El Alto,La Paz,highland,8.324352093933443e-06,6.0,-11.69632535168095
2021-06-06,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.541209321115623e-05,7.0,-11.080358083258865
2021-06-13,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.8810212616506176e-05,7.0,-10.881110611339025
2021-06-20,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.4783559476533934e-05,7.0,-11.121994840821264
2021-06-27,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.5176742042543348e-05,7.0,-11.09574643073466
2021-07-04,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.540014226690805e-05,7.0,-10.580755782896096
2021-07-11,la_paz_el_alto,La Paz–El Alto,La Paz,highland,4.164986286275654e-05,7.0,-10.086212481967731
2021-07-18,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.071662962036572e-05,7.0,-10.784573816913833
2021-07-25,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.733184706278911e-05,6.0,-10.96296487810494
2021-08-01,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.3326021695051431e-05,7.0,-11.225791915800983
2021-08-08,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.2692967379819725e-05,7.0,-10.693455488533438
2021-08-15,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.26330980813456e-05,7.0,-10.696097206171283
2021-08-22,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.111909976763192e-05,7.0,-10.377688786847823
2021-08-29,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.3602835585759648e-05,7.0,-11.205232288002238
2021-09-05,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.6269831524906858e-05,7.0,-10.54708936749992
2021-09-12,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.5253599173789878e-05,6.0,-11.090695071361104
2021-09-19,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.0570847601931504e-05,5.0,-10.791635649415161
2021-09-26,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.3117243410469469e-05,6.0,-11.24158290243301
2021-10-03,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.347469091073595e-05,7.0,-11.214697379411072
2021-10-10,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.029372871795747e-05,6.0,-11.483975710494853
2021-10-17,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.2254222054838365e-05,6.0,-11.309640022816478
2021-10-24,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.976100659390032e-05,7.0,-10.831799925955142
2021-10-31,la_paz_el_alto,La Paz–El Alto,La Paz,highland,9.952223347614994e-06,6.0,-11.51771457973385
2021-11-07,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.0201369963497903e-05,7.0,-11.492988536545996
2021-11-14,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.1539134356850977e-05,4.0,-11.369766312102486
2021-11-21,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.2532170935048024e-05,7.0,-11.287211545081616
2021-11-28,la_paz_el_alto,La Paz–El Alto,La Paz,highland,6.233820100591129e-06,6.0,-11.985521234816861
2021-12-05,la_paz_el_alto,La Paz–El Alto,La Paz,highland,5.004281931917872e-06,3.0,-12.205216625636195
2021-12-12,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.1079800451248727e-05,3.0,-11.410386886622412
2021-12-19,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.029193107647915e-05,5.0,-11.484150360372569
2021-12-26,la_paz_el_alto,La Paz–El Alto,La Paz,highland,,2.0,
2022-01-02,la_paz_el_alto,La Paz–El Alto,La Paz,highland,4.3290245414577395e-06,6.0,-12.350168320438092
2022-01-09,la_paz_el_alto,La Paz–El Alto,La Paz,highland,5.319505898666029e-06,7.0,-12.144130135114578
2022-01-16,la_paz_el_alto,La Paz–El Alto,La Paz,highland,8.507296683118733e-06,5.0,-11.674586329403063
2022-01-23,la_paz_el_alto,La Paz–El Alto,La Paz,highland,5.434734341163528e-06,7.0,-12.122699917856472
2022-01-30,la_paz_el_alto,La Paz–El Alto,La Paz,highland,6.186843084111957e-06,6.0,-11.99308560393004
2022-02-06,la_paz_el_alto,La Paz–El Alto,La Paz,highland,,0.0,
2022-02-13,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.0631595589017861e-05,6.0,-11.451680274427074
2022-02-20,la_paz_el_alto,La Paz–El Alto,La Paz,highland,6.311147541821768e-06,7.0,-11.973193037118289
2022-02-27,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.126097753188857e-06,5.0,-12.675725055440207
2022-03-06,la_paz_el_alto,La Paz–El Alto,La Paz,highland,6.394617475468321e-06,7.0,-11.960053940912001
2022-03-13,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.0131959159224769e-05,6.0,-11.499815856703007
2022-03-20,la_paz_el_alto,La Paz–El Alto,La Paz,highland,4.235913236237428e-06,5.0,-12.371911612909521
2022-03-27,la_paz_el_alto,La Paz–El Alto,La Paz,highland,8.087732727851185e-06,4.0,-11.725162122310024
2022-04-03,la_paz_el_alto,La Paz–El Alto,La Paz,highland,6.7129122584842995e-06,7.0,-11.911477683481236
2022-04-10,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.0323660817973305e-05,4.0,-11.48107213038905
2022-04-17,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.2969707885526366e-05,7.0,-11.25289408220826
2022-04-24,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.2153411885627215e-05,7.0,-10.717519037866877
2022-05-01,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.663661717651869e-05,6.0,-11.003904437918743
2022-05-08,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.5365074142592157e-05,7.0,-11.083413536972566
2022-05-15,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.468872440239607e-05,7.0,-11.128430405967054
2022-05-22,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.844525410052257e-05,7.0,-10.900703450891113
2022-05-29,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.4096940684394255e-05,6.0,-10.633425668081808
2022-06-05,la_paz_el_alto,La Paz–El Alto,La Paz,highland,7.214023828506402e-06,7.0,-11.839483672396282
2022-06-12,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.1530035902642135e-05,7.0,-10.746061579025893
2022-06-19,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.796866163709284e-05,7.0,-10.926881337566618
2022-06-26,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.1895735870813725e-05,6.0,-11.339330552246112
2022-07-03,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.2647472073783636e-05,7.0,-10.329743130238274
2022-07-10,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.4442060287804535e-05,7.0,-10.619205127385575
2022-07-17,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.0772363198251515e-05,7.0,-11.438526666701453
2022-07-24,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.790907080430749e-05,7.0,-10.180320139305993
2022-07-31,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.7447461746234404e-05,7.0,-10.192571627434617
2022-08-07,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.8896754903950833e-05,7.0,-10.876520348844162
2022-08-14,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.5739219234496797e-05,7.0,-10.567494689026473
2022-08-21,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.6248692506658578e-05,7.0,-10.547894379437313
2022-08-28,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.513474266130343e-05,7.0,-10.256320097630317
2022-09-04,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.286480254329996e-05,7.0,-10.685911836653627
2022-09-11,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.548963322596983e-05,7.0,-10.577238728617793
2022-09-18,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.9386374810591876e-05,7.0,-10.850940067994724
2022-09-25,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.86722600519708e-05,6.0,-10.88847155514073
2022-10-02,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.8985730257811315e-05,7.0,-10.871822900031523
2022-10-09,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.1341738005013568e-05,7.0,-10.754845871873105
2022-10-16,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.373986774320704e-05,6.0,-11.19520889689274
2022-10-23,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.6480303991419956e-05,7.0,-11.013344587571767
2022-10-30,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.1117852593145902e-05,7.0,-10.76539178075651
2022-11-06,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.6637077801282527e-05,7.0,-11.003876750896657
2022-11-13,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.3256444272223686e-05,7.0,-11.231026763598988
2022-11-20,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.2136337643000175e-05,6.0,-11.3193064946999
2022-11-27,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.0619533784804677e-05,6.0,-11.452815442850008
2022-12-04,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.3527987063647036e-05,7.0,-11.210749902633456
2022-12-11,la_paz_el_alto,La Paz–El Alto,La Paz,highland,5.864505907927643e-06,5.0,-12.046592323580185
2022-12-18,la_paz_el_alto,La Paz–El Alto,La Paz,highland,6.530061705674836e-06,7.0,-11.939094165153225
2022-12-25,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.0377995705441022e-05,7.0,-11.47582279083255
2023-01-01,la_paz_el_alto,La Paz–El Alto,La Paz,highland,8.641526996645486e-06,6.0,-11.65893125504137
2023-01-08,la_paz_el_alto,La Paz–El Alto,La Paz,highland,7.747328447256865e-06,3.0,-11.768162490510388
2023-01-15,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.4212931275065878e-05,6.0,-11.161358354576448
2023-01-22,la_paz_el_alto,La Paz–El Alto,La Paz,highland,8.184565664153803e-06,7.0,-11.713260413405145
2023-01-29,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.0290010842433759e-05,4.0,-11.484336954432402
2023-02-05,la_paz_el_alto,La Paz–El Alto,La Paz,highland,4.119467236359511e-06,4.0,-12.399786714527526
2023-02-12,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.2071751112212944e-05,5.0,-11.324642453658496
2023-02-19,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.1387610726565931e-05,6.0,-11.382984571907057
2023-02-26,la_paz_el_alto,La Paz–El Alto,La Paz,highland,9.773182540379413e-06,7.0,-11.535868398752804
2023-03-05,la_paz_el_alto,La Paz–El Alto,La Paz,highland,8.598546358079997e-06,6.0,-11.66391739712191
2023-03-12,la_paz_el_alto,La Paz–El Alto,La Paz,highland,6.927407331191755e-06,7.0,-11.88002493724689
2023-03-19,la_paz_el_alto,La Paz–El Alto,La Paz,highland,5.695735580671462e-06,6.0,-12.07579280686481
2023-03-26,la_paz_el_alto,La Paz–El Alto,La Paz,highland,6.077334631655189e-06,7.0,-12.010944341055545
2023-04-02,la_paz_el_alto,La Paz–El Alto,La Paz,highland,7.4017009586066485e-06,6.0,-11.813800724896575
2023-04-09,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.2823912675589236e-05,7.0,-11.264198952132075
2023-04-16,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.7648832346245568e-05,5.0,-10.944840932793456
2023-04-23,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.2132774917400465e-05,7.0,-10.718451020103789
2023-04-30,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.927582434081205e-05,7.0,-10.856658872072073
2023-05-07,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.2100694116051225e-05,3.0,-10.719901541967667
2023-05-14,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.8712606084812143e-05,7.0,-10.88631313903956
2023-05-21,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.434998574620643e-05,6.0,-10.622979293807246
2023-05-28,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.4611055411840788e-05,6.0,-10.612314808993634
2023-06-04,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.3369504414259776e-05,5.0,-10.30786811654712
2023-06-11,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.6741763419240224e-05,7.0,-10.211596482071634
2023-06-18,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.005910210944058e-05,7.0,-10.816827536679483
2023-06-25,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.843628891297472e-05,7.0,-10.901189612097609
2023-07-02,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.7377623183065195e-05,7.0,-10.19443834321624
2023-07-09,la_paz_el_alto,La Paz–El Alto,La Paz,highland,4.2357163489840496e-05,7.0,-10.069373001469334
2023-07-16,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.0397798358620286e-05,7.0,-10.401140374588534
2023-07-23,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.4633450623877357e-05,7.0,-10.270690561895478
2023-07-30,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.189155389363928e-05,5.0,-10.729409662487557
2023-08-06,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.5054530606438413e-05,7.0,-10.594455884254584
2023-08-13,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.905697197152597e-05,6.0,-10.868077540589649
2023-08-20,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.5961240320615853e-05,7.0,-10.558905889125816
2023-08-27,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.469764537577834e-05,7.0,-10.268838729919636
2023-09-03,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.5532710030332315e-05,7.0,-10.575550181528488
2023-09-10,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.3313681202519586e-05,6.0,-10.666470193639237
2023-09-17,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.0507299011061436e-05,7.0,-10.397544591143339
2023-09-24,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.2730164155255318e-05,6.0,-10.691817698161302
2023-10-01,la_paz_el_alto,La Paz–El Alto,La Paz,highland,2.4068926195776975e-05,7.0,-10.63458891888952
2023-10-08,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.9428694983145205e-05,7.0,-10.848759461877165
2023-10-15,la_paz_el_alto,La Paz–El Alto,La Paz,highland,8.575447851140169e-06,6.0,-11.666607338737869
2023-10-22,la_paz_el_alto,La Paz–El Alto,La Paz,highland,6.998347445236427e-06,3.0,-11.869836516031993
2023-10-29,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.352565070909371e-05,4.0,-11.21092262281096
2023-11-05,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.3715703049995662e-05,6.0,-11.196969173496209
2023-11-12,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.020180440077227e-06,4.0,-12.710193979992416
2023-11-19,la_paz_el_alto,La Paz–El Alto,La Paz,highland,9.41192028051516e-06,6.0,-11.573533557118543
2023-11-26,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.2693616025030981e-05,5.0,-11.27441136607767
2023-12-03,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.5589207854900126e-06,4.0,-12.546053209202883
2023-12-10,la_paz_el_alto,La Paz–El Alto,La Paz,highland,4.937615150536843e-06,5.0,-12.218628106381264
2023-12-17,la_paz_el_alto,La Paz–El Alto,La Paz,highland,8.160182486724574e-06,7.0,-11.716244025669132
2023-12-24,la_paz_el_alto,La Paz–El Alto,La Paz,highland,3.973509256749172e-06,5.0,-12.43586090994786
2023-12-31,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.0728723925319892e-05,6.0,-11.442585934272765
2024-01-07,la_paz_el_alto,La Paz–El Alto,La Paz,highland,5.117158051714328e-06,6.0,-12.182911341044688
2024-01-14,la_paz_el_alto,La Paz–El Alto,La Paz,highland,7.451191728227275e-06,6.0,-11.807136574845167
2024-01-21,la_paz_el_alto,La Paz–El Alto,La Paz,highland,5.960058968902177e-06,6.0,-12.030430182824858
2024-01-28,la_paz_el_alto,La Paz–El Alto,La Paz,highland,9.608377088967402e-06,4.0,-11.552875226562142
2024-02-04,la_paz_el_alto,La Paz–El Alto,La Paz,highland,5.257635584465843e-06,6.0,-12.155829140930642
2024-02-11,la_paz_el_alto,La Paz–El Alto,La Paz,highland,8.151152646009631e-06,6.0,-11.717351211753398
2024-02-18,la_paz_el_alto,La Paz–El Alto,La Paz,highland,7.5366026669405845e-06,3.0,-11.795739052159997
2024-02-25,la_paz_el_alto,La Paz–El Alto,La Paz,highland,5.189086086930406e-06,5.0,-12.168952967442555
2024-03-03,la_paz_el_alto,La Paz–El Alto,La Paz,highland,5.221828229136276e-06,5.0,-12.162662981921132
2024-03-10,la_paz_el_alto,La Paz–El Alto,La Paz,highland,5.7617964522728385e-06,3.0,-12.064261247807057
2024-03-17,la_paz_el_alto,La Paz–El Alto,La Paz,highland,8.238480297562618e-06,6.0,-11.706694660959629
2024-03-24,la_paz_el_alto,La Paz–El Alto,La Paz,highland,1.6079780018149857e-06,5.0,-13.340533067764396
2024-03-31,la_paz_el_alto,La Paz–El Alto,La Paz,highland,6.268575556196099e-06,6.0,-11.979961413149404
